,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played
5458,17,17,3890291,179,4600,Diego Orlando Benaglio,Diego Benaglio,1,True,1,Goalkeeper,92
5459,4,4,3890292,178,8542,Felipe Trevizan Martins,Felipe,20,True,5,Left Center Back,93
5460,12,12,3890292,178,38524,Hiroshi Kiyotake,,10,True,20,Left Attacking Midfield,79
5461,24,24,3890293,177,9223,Phillipp Klement,,47,False,0,Substitute,13
5462,20,20,3890294,176,11132,Claudio Miguel Pizarro Bossio,Claudio Pizarro,14,False,0,Substitute,12
5463,6,6,3890295,177,8890,Christoph Moritz,,8,True,11,Left Defensive Midfield,91
5464,9,9,3890295,177,11397,Suat Serdar,,45,False,0,Substitute,4
5465,13,13,3890295,177,400983,Devante James Parker,,29,False,0,Substitute,0
5466,23,23,3890295,175,9396,Ermin Bičakčić,,4,False,0,Substitute,46
5467,12,12,3890298,179,24919,Sebastian Jung,,24,False,0,Substitute,9
5468,13,13,3890298,179,40469,Marcel Schäfer,,4,True,6,Left Back,95
5469,19,19,3890298,173,8577,Rune Almenning Jarstein,Rune Jarstein,22,False,0,Substitute,50
5470,27,27,3890298,173,30439,Tolga Ciğerci,,17,True,11,Left Defensive Midfield,80
5471,3,3,3890301,904,8211,Benjamin Henrichs,,39,False,0,Substitute,15
5472,10,10,3890301,904,8549,Giulio Donati,,26,True,2,Right Back,93
5473,6,6,3890303,181,7016,Benedikt Höwedes,,4,False,0,Substitute,5
5474,6,6,3890307,176,9257,Lukas Fröde,,39,False,0,Substitute,6
5475,12,12,3890307,176,40479,Janek Sternberg,,37,True,16,Left Midfield,88
5476,27,27,3890307,872,108336,Júnior Enrique Díaz Campbell,,15,False,0,Substitute,59
5477,13,13,3890308,185,26677,Álvaro Domínguez Soto,Álvaro Domínguez,15,True,5,Left Center Back,94
5478,19,19,3890310,175,8392,Jeremy Toljan,,15,True,6,Left Back,92
5479,4,4,3890313,189,8676,Danny Vieira da Costa,Danny da Costa,21,False,0,Substitute,3
5480,18,18,3890315,176,9140,Luca-Milan Zander,Luca Zander,19,False,0,Substitute,35
5481,26,26,3890315,176,47881,Marcel  Hilßner,Marcel Hilßner,33,False,0,Substitute,36
5482,13,13,3890322,177,30551,Gonzalo Alejandro Jara Reyes,Gonzalo Jara,2,True,6,Left Back,96
5483,25,25,3890323,185,11398,Tobias Sippel,,21,True,1,Goalkeeper,93
5484,15,15,3890324,171,6339,Gotoku Sakai,,24,False,0,Substitute,46
5485,10,10,3890325,178,30287,Ceyhun Gülselam,,6,False,0,Substitute,7
5486,8,8,3890326,189,12551,Max Christiansen,,19,True,15,Left Center Midfield,79
5487,26,26,3890328,186,11286,Dominik Maroh,,5,False,0,Substitute,22
5488,9,9,3890332,169,9091,Miloš Pantović,,41,False,0,Substitute,1
5489,14,14,3890332,176,8369,Melvyn Lorenzen,,28,True,16,Left Midfield,59
5490,27,27,3890334,184,400621,Tohouri Zahoui Constant Djakpa,,15,False,0,Substitute,31
5491,2,2,3890337,904,6309,Tin Jedvaj,,16,False,0,Substitute,35
5492,9,9,3890337,904,8573,Ömer Toprak,,21,True,9,Right Defensive Midfield,58
5493,21,21,3890338,174,9262,Philip Heise,,14,False,0,Substitute,24
5494,7,7,3890340,175,8403,Nadiem Amiri,,18,False,0,Substitute,16
5495,24,24,3890340,171,13370,Zoltán Stieber,,17,False,0,Substitute,10
5496,13,13,3890346,904,24428,Vladlen Yurchenko,,35,False,0,Substitute,7
5497,15,15,3890346,174,7594,Mart Ristl,,27,False,0,Substitute,15
5498,22,22,3890347,172,9408,Jan Morávek,,14,False,0,Substitute,45
5499,24,24,3890351,173,20950,Yanni Regäsel,,39,False,0,Substitute,16
5500,27,27,3890351,173,400623,Ronny Heberson Furtado de Araújo,,12,False,0,Substitute,32
5501,26,26,3890352,186,37264,Kazuki Nagasawa,,25,True,16,Left Midfield,45
5502,23,23,3890360,872,35033,Slobodan Rajković,,35,False,0,Substitute,0
5503,20,20,3890362,184,8893,David Kinsombi,,31,False,0,Substitute,1
5504,12,12,3890365,181,22017,Felix Platte,,36,False,0,Substitute,5
5505,6,6,3890368,179,8478,Ismail Azzaoui,,38,False,0,Substitute,15
5506,10,10,3890369,181,8582,Fabian Reese,,16,False,0,Substitute,5
5507,25,25,3890377,175,26832,Tarik Elyounoussi,,14,True,12,Right Midfield,91
5508,13,13,3890379,171,48718,Ahmet Metin Arslan,Ahmet Arslan,12,False,0,Substitute,4
5509,10,10,3890381,177,15847,Alexander Hack,,42,True,5,Left Center Back,95
5510,18,18,3890381,184,8669,Mijat Gaćinović,,11,True,16,Left Midfield,95
5511,23,23,3890384,174,9266,Borys Tashchy,,34,False,0,Substitute,11
5512,26,26,3890384,174,28601,Marvin Wanitzek,,28,False,0,Substitute,7
5513,27,27,3890384,174,40470,Georg Niedermeier,,6,True,5,Left Center Back,93
5514,13,13,3890386,177,42301,Maximilian Beister,,11,False,0,Substitute,9
5515,13,13,3890391,172,24117,Christoph Janker,,16,False,0,Substitute,5
5516,13,13,3890395,904,21168,Marlon Frey,,37,False,0,Substitute,4
5517,8,8,3890397,178,15146,Mike-Steven Bähre,Mike Bähre,33,False,0,Substitute,18
5518,9,9,3890399,189,20959,Maurice Multhaup,,31,False,0,Substitute,13
5519,13,13,3890399,189,400805,Stefan Wannenwetsch,,22,False,0,Substitute,38
5520,26,26,3890401,184,401018,Nico Rinderknecht,,35,False,0,Substitute,6
5521,24,24,3890403,175,13291,Joelinton Cassio Apolinário de Lira,Joelinton,40,False,0,Substitute,3
5522,23,23,3890406,186,8900,Mërgim Mavraj,,19,False,0,Substitute,2
5523,12,12,3890408,179,28976,Francisco José Rodriguez Araya,Francisco Rodríguez,35,False,0,Substitute,13
5524,17,17,3890409,189,9088,Danilo Teodoro Soares,Danilo Soares,15,True,6,Left Back,95
5525,27,27,3890412,171,40473,Artoms Rudņevs,,16,False,0,Substitute,18
5526,26,26,3890415,175,30847,Jiloan Hamad,,11,True,19,Center Attacking Midfield,78
5527,7,7,3890416,189,9113,Dario Lezcano,Darío Lezcano,37,False,0,Substitute,30
5528,26,26,3890416,177,18399,Gaëtan Bussmann,,24,True,6,Left Back,94
5529,12,12,3890417,180,13206,Erik Durm,,37,False,0,Substitute,23
5530,8,8,3890418,178,12294,Andre Hoffmann,,15,True,10,Center Defensive Midfield,94
5531,10,10,3890418,178,20359,Hugo Miguel Pereira de Almeida,Hugo Almeida,22,True,24,Left Center Forward,94
5532,4,4,3890419,181,5242,Younès Belhanda,,11,False,0,Substitute,34
5533,13,13,3890419,176,3774,Papiss Mison Djilobodji,Papy Djilobodji,3,True,5,Left Center Back,93
5534,16,16,3890420,184,6317,Marco Jhonfai Fabián De La Mora,Marco Fabián,10,False,0,Substitute,49
5535,23,23,3890420,184,18888,Szabolcs Huszti,,8,True,16,Left Midfield,94
5536,25,25,3890422,180,9475,Moritz Leitner,,14,False,0,Substitute,36
5537,10,10,3890424,181,9174,Marvin Friedrich,,2,False,0,Substitute,3
5538,3,3,3890427,178,5694,Hotaru Yamaguchi,,16,True,13,Right Center Midfield,90
5539,10,10,3890430,176,15370,Leon Guwara,,29,True,6,Left Back,90
5540,18,18,3890432,179,8239,Robin Knoche,,31,True,5,Left Center Back,91
5541,25,25,3890432,179,25152,Bruno Henrique Pinto,Bruno Henrique,16,False,0,Substitute,26
5542,27,27,3890432,179,55966,Leandro Putaro,,32,False,0,Substitute,11
5543,12,12,3890433,184,35240,Änis Ben-Hatira,,32,False,0,Substitute,48
5544,10,10,3890434,178,23341,Alexander Milosevic,,24,True,3,Right Center Back,93
5545,6,6,3890446,172,8318,Jeffrey Gouweleeuw,,6,True,11,Left Defensive Midfield,93
5546,26,26,3890449,176,23660,Sambou Yatabaré,,5,False,0,Substitute,48
5547,23,23,3890450,186,9184,Marcel Hartel,,30,False,0,Substitute,32
5548,13,13,3890453,169,400984,Serdar Taşçı,,4,True,5,Left Center Back,53
5549,17,17,3890453,872,9224,Sandro Sirigu,,17,True,12,Right Midfield,73
5550,25,25,3890453,872,40483,Benjamin Gorka,,5,False,0,Substitute,5
5551,3,3,3890460,178,8538,Waldemar Anton,,31,False,0,Substitute,1
5552,7,7,3890460,178,9410,Marius Wolf,,21,True,16,Left Midfield,75
5553,11,11,3890460,178,13125,Iver Tobias Rørvik Fossum,,18,True,24,Left Center Forward,87
5554,22,22,3890465,184,10822,Sonny Kittel,,28,False,0,Substitute,4
5555,5,5,3890468,180,8241,Felix Passlack,,30,True,13,Right Center Midfield,69
5556,25,25,3890470,173,12407,Maximilian Mittelstädt,,34,False,0,Substitute,5
5557,9,9,3890473,181,9097,Sidney Sam,,18,False,0,Substitute,4
5558,23,23,3890483,171,24205,Nabil Bahoui,,21,False,0,Substitute,6
5559,25,25,3890486,175,13369,Russell Canouse,,35,False,0,Substitute,28
5560,10,10,3890487,172,29001,Albian Afrim Ajeti,,17,False,0,Substitute,41
5561,27,27,3890501,172,42462,Alexander Manninger,,1,True,1,Goalkeeper,92
5562,4,4,3890502,904,8210,Charles Mariano Aránguiz Sandoval,Charles Aránguiz,20,False,0,Substitute,5
5563,24,24,3890502,179,12599,Carlos Antonio Ascues Ávila,Carlos Ascues,6,False,0,Substitute,11
5564,23,23,3890509,186,8831,Lukas Klünter,,24,False,0,Substitute,18
5565,8,8,3890511,178,21311,Noah-Joel Sarenren-Bazee,,37,True,17,Right Wing,73
5566,9,9,3890514,172,9400,Daniel Tawiah Opare,Daniel Opare,4,True,2,Right Back,93
5567,13,13,3890520,178,49010,Valmir Sulejmani,,38,False,0,Substitute,16
5568,26,26,3890523,176,28571,Oliver Hüsing,,25,False,0,Substitute,9
5569,27,27,3890533,173,352950,Florian Kohls,,31,False,0,Substitute,8
5570,11,11,3890535,179,23267,Paul Seguin,,30,False,0,Substitute,9
5571,22,22,3890546,174,11370,Matthias Zimmermann,,37,True,2,Right Back,94
5572,26,26,3890547,178,131141,Fynn Arkenberg,,33,True,2,Right Back,92
5573,25,25,3890552,174,37112,Mitchell James Langerak,Mitchell Langerak,1,True,1,Goalkeeper,91
5574,13,13,3890557,176,401376,Özkan Yıldırım,,17,False,0,Substitute,18
5575,13,13,3890558,177,27659,Elkin Soto Jaramillo,Elkin Soto,19,False,0,Substitute,0
5576,6,6,3890559,169,8208,Sven Ulreich,,26,False,0,Substitute,40
5577,22,22,3890559,178,23242,Tim Dierßen,,34,False,0,Substitute,20
5578,20,20,3890560,872,10435,Łukasz Załuska,,40,True,1,Goalkeeper,90
5579,27,27,3890560,872,400985,Milan Ivana,,27,False,0,Substitute,3
5580,27,27,3890561,175,37972,Jens Grahl,,13,True,1,Goalkeeper,92
5581,27,27,3890562,186,25002,Thomas Kessler,,18,True,1,Goalkeeper,90
5582,26,26,3890563,904,400627,Dario Kresic,,25,True,1,Goalkeeper,47
5583,27,27,3890563,904,401501,David Yelldell,,22,False,0,Substitute,48
5584,24,24,3890564,171,23702,Tom Mickel,,36,True,1,Goalkeeper,93
5585,27,27,3890564,171,400873,Mustafa Batuhan Altıntaş,,33,False,0,Substitute,30
5586,2,2,3900491,135,3200,Renaud Cohade,,10,False,0,Substitute,7
5587,24,24,3900498,129,9931,Hélder Wander Sousa Azevedo Costa,Hélder Costa,18,False,0,Substitute,6
5588,27,27,3900500,145,403392,Diego Gómez,,13,False,0,Substitute,31
5589,0,0,3900502,133,2969,Karim Azamoum,,19,False,0,Substitute,7
5590,27,27,3900510,136,403377,Stéphan Raheriharimanana,,21,False,0,Substitute,7
5591,13,13,3900511,131,34539,Hervin Scicchitano Ongenda,,35,True,21,Left Wing,78
5592,27,27,3900512,156,401775,Hugo Rodriguez,,21,False,0,Substitute,34
5593,19,19,3900513,143,7358,Alexis Araujo,,26,False,0,Substitute,6
5594,21,21,3900513,143,7443,Nolan Mbemba,,33,True,15,Left Center Midfield,65
5595,1,1,3900515,144,3138,Abdoulaye Touré,,19,True,11,Left Defensive Midfield,94
5596,7,7,3900520,137,3361,Clément Grenier,,7,False,0,Substitute,44
5597,12,12,3900521,133,31625,Johan Martial,,2,True,3,Right Center Back,91
5598,5,5,3900522,130,4349,Issa Diop,,33,True,3,Right Center Back,92
5599,23,23,3900524,165,7432,Valentin Lavigne,,31,False,0,Substitute,11
5600,13,13,3900525,144,175093,Hicham M''Laab,,33,False,0,Substitute,23
5601,21,21,3900528,140,4255,Jean-Victor Makengo,,17,False,0,Substitute,14
5602,18,18,3900529,135,4258,Ronaël Pierre-Gabriel,,33,True,2,Right Back,63
5603,19,19,3900530,137,4450,Bakary Koné,,4,True,3,Right Center Back,94
5604,20,20,3900530,137,4803,Mathieu Gorgelin,,30,True,1,Goalkeeper,94
5605,13,13,3900534,146,403310,Ilias Hassani,,34,False,0,Substitute,19
5606,23,23,3900536,160,45415,Paul Guerin,,40,False,0,Substitute,56
5607,27,27,3900541,2736,402967,Julien Romain,,34,False,0,Substitute,18
5608,2,2,3900545,137,3117,Lucas Tousart,,29,True,10,Center Defensive Midfield,62
5609,10,10,3900548,142,10977,Jérémy Livolant,,33,False,0,Substitute,14
5610,20,20,3900550,134,4473,Nicolas Janvier,,35,False,0,Substitute,10
5611,26,26,3900552,139,40530,Jamel Saihi,,23,False,0,Substitute,13
5612,21,21,3900553,156,13731,Eddy Maanane,,33,False,0,Substitute,20
5613,12,12,3900555,144,43896,Thomas Henry,,34,False,0,Substitute,24
5614,5,5,3900556,146,3356,Valentín Vada,,23,False,0,Substitute,15
5615,13,13,3900556,146,403390,Jean Ambrose,,34,False,0,Substitute,1
5616,5,5,3900566,156,7438,Hassane Kamara,,13,False,0,Substitute,22
5617,7,7,3900571,134,4602,Yoann Gourcuff,,28,False,0,Substitute,20
5618,27,27,3900571,165,45688,Hamadou Karamoko,,18,True,3,Right Center Back,95
5619,24,24,3900573,145,7337,Mohamed Lamine Yattara,Mohamed Yattara,9,False,0,Substitute,21
5620,16,16,3900574,133,4413,Aloïs Confais,,33,True,2,Right Back,92
5621,20,20,3900577,147,4908,Jérémie Porsan-Clemente,,24,False,0,Substitute,3
5622,22,22,3900577,147,8981,Antoine Rabillard,,28,False,0,Substitute,22
5623,13,13,3900578,136,403378,Antony Ranieri,,35,False,0,Substitute,7
5624,4,4,3900579,135,3423,Alexander Toft Søderlund,Alexander Söderlund,23,True,23,Center Forward,94
5625,20,20,3900579,144,4380,Guillaume Gillet,,27,True,9,Right Defensive Midfield,94
5626,10,10,3900580,136,7638,Gautier Lloris,,3,False,0,Substitute,3
5627,25,25,3900583,134,18921,Joris Gnagnon,,33,False,0,Substitute,47
5628,11,11,3900592,139,34762,Anthony Ribelin,,33,True,17,Right Wing,57
5629,16,16,3900593,143,3425,Morgan Amalfitano,,31,False,0,Substitute,22
5630,1,1,3900595,136,3136,Rémi Walter,,18,False,0,Substitute,32
5631,11,11,3900595,136,7595,Dorian Caddy,,36,True,24,Left Center Forward,61
5632,1,1,3900599,135,3220,Franck Tabanou,,13,False,0,Substitute,25
5633,5,5,3900600,147,4432,Yohann Pelé,,16,True,1,Goalkeeper,96
5634,25,25,3900604,129,18953,Vágner Silva de Souza,Vágner Love,9,False,0,Substitute,29
5635,27,27,3900604,129,388167,Mohamed Ilyes Salah Chaïbi,,35,False,0,Substitute,14
5636,19,19,3900605,2736,7607,Abdoulaye Keita,,12,False,0,Substitute,7
5637,11,11,3900617,145,7230,Grégory Bourillon,,6,True,3,Right Center Back,94
5638,3,3,3900620,140,2970,Christian Kouakou Yao,Christian Kouakou,24,False,0,Substitute,49
5639,8,8,3900627,135,4265,Oussama Tannane,,4,True,17,Right Wing,78
5640,12,12,3900630,134,45685,Sébastien Antoine Luc Salles Lamonge,,34,True,15,Left Center Midfield,45
5641,17,17,3901146,156,7369,Aly Ndom,,17,False,0,Substitute,30
5642,19,19,3901146,156,7641,Johann Carrasso,,1,True,1,Goalkeeper,94
5643,27,27,3901147,160,403155,Mohamed Amine Chermiti,Amine Chermiti,27,True,22,Right Center Forward,71
5644,9,9,3901149,133,27014,Deniz Hümmet,,26,False,0,Substitute,14
5645,5,5,3901150,135,4253,Ole Kristian Selnæs,,17,True,10,Center Defensive Midfield,81
5646,11,11,3901151,137,7510,Zakarie Labidi,,32,False,0,Substitute,13
5647,12,12,3901159,137,7355,Olivier Michel Kemen,Olivier Kemen,24,False,0,Substitute,17
5648,12,12,3901163,133,401472,Carlos Eduardo de Castro Lourenço,Rincón,11,True,5,Left Center Back,93
5649,16,16,3901166,131,3025,Christopher Nkunku,,33,True,13,Right Center Midfield,61
5650,13,13,3901169,130,40526,François Pantxi Sirieix,Pantxi Sirieix,14,False,0,Substitute,7
5651,25,25,3901181,134,40509,Kermit Romeo Erasmus,Kermit Erasmus,9,False,0,Substitute,15
5652,27,27,3901184,147,38413,Vassiriki Abou Diaby,Abou Diaby,5,False,0,Substitute,15
5653,15,15,3901193,129,3217,Jemerson de Jesus Nascimento,Jemerson,5,True,3,Right Center Back,94
5654,21,21,3901208,131,4902,Kevin Rimane,Kévin Rimane,34,False,0,Substitute,5
5655,22,22,3901208,131,7236,Yakou Meïté,,36,False,0,Substitute,2
5656,22,22,3901216,131,7264,Thimotee Taufflieb,,36,False,0,Substitute,6
5657,13,13,3901226,133,2976,Samuel Grandsir,,34,False,0,Substitute,17
5658,26,26,3901232,143,40524,Franck Béria,,18,True,2,Right Back,62
5659,12,12,3901234,139,28968,Sébastien Wüthrich,,22,False,0,Substitute,5
5660,21,21,3901246,144,4411,Anthony Walongwa,,17,True,3,Right Center Back,92
5661,12,12,3901259,133,170152,Mahamadou Bamba N''Diaye,,20,False,0,Substitute,19
5662,19,19,3901260,165,4839,Issam Ben Khémis,,35,False,0,Substitute,23
5663,27,27,3901260,165,40531,Erwin Koffi,,34,True,2,Right Back,96
5664,11,11,3901261,131,7269,Nicolas Douchez,,1,True,1,Goalkeeper,93
5665,13,13,3901262,146,21792,Robin Maulun,,33,False,0,Substitute,56
5666,4,4,68313,217,17797,Giovanni van Bronckhorst,Giovanni van Bronckhorst,12,True,6,Left Back,95
5667,10,10,68313,217,25863,Juliano Haus Belletti,Juliano Belletti,2,True,2,Right Back,77
5668,11,11,68313,217,25873,Oleguer Presas Renom,Oleguer,23,True,3,Right Center Back,95
5669,13,13,68313,217,25879,Ronaldo de Assis Moreira,Ronaldinho,10,True,21,Left Wing,74
5670,15,15,68313,422,25853,Ludovic Delporte,,23,False,0,Substitute,26
5671,16,16,68313,422,25856,John Aloisi,,20,False,0,Substitute,41
5672,17,17,68313,422,25858,Ricardo Sanzol Goñi,Ricardo Sanzol,1,True,1,Goalkeeper,95
5673,18,18,68313,422,25860,Enrique Corrales Martín,Enrique Corrales,19,True,6,Left Back,95
5674,19,19,68313,422,25861,Iñaki Muñoz Oroz,Iñaki Muñoz,22,True,11,Left Defensive Midfield,95
5675,20,20,68313,422,25864,Mohamed El Yaagoubi,,11,True,21,Left Wing,69
5676,21,21,68313,422,25865,José Romero Urtasun,Josetxo,14,True,5,Left Center Back,95
5677,22,22,68313,422,25867,César Cruchaga Lasa,César Cruchaga,7,True,3,Right Center Back,95
5678,23,23,68313,422,25869,David López Moreno,David López,16,True,17,Right Wing,95
5679,24,24,68313,422,25871,José Izquierdo Martínez,José Izquierdo,2,True,2,Right Back,95
5680,25,25,68313,422,25872,Valmiro Lópes Rocha,Valdo,21,True,19,Center Attacking Midfield,54
5681,27,27,68313,422,25876,Pierre Achille Webó Kouamo,Pierre Webó,15,True,23,Center Forward,54
5682,15,15,68314,223,25855,Paulo César Wanchope Watson,Paulo Wanchope,11,False,0,Substitute,33
5683,16,16,68314,223,25857,Francisco Esteban Granados,Paco Esteban,37,False,0,Substitute,42
5684,18,18,68314,223,25862,Carlos Manuel de Oliveira Magalhães,Litos,4,True,3,Right Center Back,90
5685,19,19,68314,223,25866,Raúl Iznata Zabala,Raúl Iznata,23,True,6,Left Back,90
5686,20,20,68314,223,25868,Fernando Sanz Durán,Fernando Sanz,19,True,5,Left Center Back,90
5687,21,21,68314,223,25870,Juan Jesús Calatayud Sánchez,,13,True,1,Goalkeeper,90
5688,22,22,68314,223,25875,Miguel Ángel Lozano Ayala,Miguel Ángel,21,True,15,Left Center Midfield,90
5689,23,23,68314,223,25877,Márcio Amoroso dos Santos,Márcio Amoroso,9,True,23,Center Forward,90
5690,25,25,68314,223,25882,Edgar Patricio De Carvalho Pacheco,Edgar Pacheco,10,True,21,Left Wing,48
5691,26,26,68314,223,25883,Juan Jesús Gutiérrez Robles,Juanito,5,True,13,Right Center Midfield,57
5692,27,27,68314,223,25884,Antonio Manuel Sánchez Gómez,Manu Sánchez,15,True,17,Right Wing,29
5693,13,13,68315,221,20182,Vladimir Manchev,,18,True,23,Center Forward,69
5694,14,14,68315,221,20321,Fabio Celestini,,12,True,9,Right Defensive Midfield,99
5695,15,15,68315,221,25885,Juan Manuel Gómez Sánchez,Juanma,20,False,0,Substitute,6
5696,16,16,68315,221,25886,Diego Camacho Quesada,Diego Camacho,25,False,0,Substitute,20
5697,17,17,68315,221,25887,José Alejandro Suárez Martín,Alexis,3,True,5,Left Center Back,99
5698,18,18,68315,221,25888,Jose Antonio Culebras Arenas,José Antonio Culebras,24,True,3,Right Center Back,99
5699,19,19,68315,221,25889,Pablo Pinillos Caro,Pablo Pinillos,14,True,2,Right Back,99
5700,20,20,68315,221,25890,Jofre González Mateu,Jofre Mateu,11,True,21,Left Wing,99
5701,21,21,68315,221,25891,Juan Luis Mora Palacios,Juan Mora,1,True,1,Goalkeeper,99
5702,24,24,68315,221,25894,Iñaki Descarga Retegi,Iñaki Descarga,23,True,6,Left Back,99
5703,25,25,68315,221,25895,Felix Dja Ettien Yohou,Félix Dja Ettien,7,True,17,Right Wing,93
5704,14,14,68316,608,24631,Agustín García Iñiguez,Agus,28,True,5,Left Center Back,94
5705,15,15,68316,608,25897,Walter Horacio Peralta Saracho,Horacio Peralta,23,False,0,Substitute,7
5706,16,16,68316,608,25898,Iván Díaz Ruiz,Iván Díaz,10,False,0,Substitute,24
5707,17,17,68316,608,25899,Gaspar Gálvez Burgos,Gaspar Gálvez,5,True,3,Right Center Back,94
5708,18,18,68316,608,25900,Francisco Peña Romero,Paco Peña,19,True,16,Left Midfield,94
5709,19,19,68316,608,25901,Raúl Valbuena Cano,Raúl Valbuena,25,True,1,Goalkeeper,94
5710,20,20,68316,608,25902,Carles Domingo Pladevall,Mingo,3,True,6,Left Back,94
5711,21,21,68316,608,25903,Laurent Viaud,,4,True,14,Center Midfield,94
5712,22,22,68316,608,25904,"Antonio Pacheco D""Agosti",Antonio Pacheco D'Agosti,20,True,13,Right Center Midfield,87
5713,23,23,68316,608,25905,Santiago Denia Sánchez,Santi,8,True,2,Right Back,94
5714,24,24,68316,608,25906,Jaime Sánchez Fernández,Jaime,15,True,15,Left Center Midfield,94
5715,25,25,68316,608,25907,Francisco Javier Rodríguez Vílchez,Francisco Rodríguez,7,True,12,Right Midfield,70
5716,26,26,68316,608,25908,Mark Dennis González Hoffmann,Mark González,11,True,23,Center Forward,81
5717,3,3,68317,217,15743,Henrik Larsson,,7,False,0,Substitute,24
5718,14,14,68317,395,15603,Agustín Aranzábal Alkorta,Agustín Aranzábal,3,False,0,Substitute,12
5719,16,16,68317,395,24520,Alberto Zapater Arjol,Alberto Zapater,21,True,15,Left Center Midfield,93
5720,17,17,68317,395,25909,Albert Celades López,Albert Celades,16,False,0,Substitute,9
5721,19,19,68317,395,25913,Álvaro Luiz Maior de Aquino,Álvaro,5,True,3,Right Center Back,93
5722,20,20,68317,395,25915,Sávio Bortolini Pimentel,Sávio,10,True,21,Left Wing,93
5723,21,21,68317,395,25916,Ewerthon Henrique de Souza,Ewerthon,17,True,17,Right Wing,64
